platform_name,price_per_night
Hotels.com, 471
Hotels.com, 471
, 471
, 471
, 471
, 471
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 471
, 471
, 471
, 454
, 454
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 454
, 454
,0
,0
,0
, 454
, 454
,0
,0
,0
, 454
, 454
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 471
, 471
, 471
,0
, 471
, 471
, 454
,0
,0
,0
, 454
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 454
,0
,0
,0
, 454
,0
,0
,0
, 454
,0
,0
,0
, 471
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
