platform_name,price_per_night
Booking.com, 455
Booking.com, 455
, 455
, 455
, 455
, 455
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 455
, 455
, 455
, 455
, 455
,0
,0
,0
, 456
, 456
,0
,0
,0
, 455
, 455
,0
,0
,0
, 455
, 455
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 455
, 455
, 455
,0
, 455
, 455
, 455
,0
,0
,0
, 455
,0
,0
,0
, 456
,0
,0
,0
, 455
,0
,0
,0
, 455
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 505
,0
,0
,0
, 455
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
