platform_name,price_per_night
Booking.com, 294
Booking.com, 294
, 294
, 294
, 294
, 294
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 294
, 294
, 294
, 295
, 295
,0
,0
,0
, 295
, 295
,0
,0
,0
, 295
, 295
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 294
, 294
,0
,0
,0
,0
,0
,0
,0
, 294
, 294
, 294
,0
, 294
, 294
, 294
,0
,0
,0
, 295
,0
,0
,0
, 295
,0
,0
,0
, 295
,0
,0
,0
, 525
,0
,0
,0
, 294
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
