platform_name,price_per_night
Hotels.com, 874
Hotels.com, 874
, 874
, 874
, 874
, 874
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 874
, 874
, 874
,0
,0
,0
,0
,0
,0
, 873
, 873
,0
,0
,0
, 874
, 874
,0
,0
,0
, 874
, 874
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 874
, 874
, 874
,0
, 874
, 874
, 874
,0
,0
,0
," 2,086"
,0
,0
,0
, 873
,0
,0
,0
, 874
,0
,0
,0
, 874
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
